
 DAY: 1 
              x           y   kg  set_up_time  last_day  yet_postponed
330  137.362576  141.211207  310          136         6          False
331  136.162855  140.675105    7           21         6          False
332  144.077300  140.153237    6           21         6          False
333  115.758490  145.321536  248          152         6          False
334  121.404030  147.082805  346           94         6          False
335  123.828255  148.109430    5           56         6          False
336  125.681034  147.384227  574          111         6          False
337  130.723550  149.090639    3           57         6          False
338  130.855830  145.467602    7           23         6          False
339  135.494820  148.266434    3           36         6          False
340   97.998114  150.813016  590          224         6          False
341  109.340934  150.327037  425          193         6          False
342  115.823772  151.084682  451          184         6          False
343  117.518241  153.986738  436          241         6          False
344  117.143382  152.260436  542          165         6          False
345  118.974312  150.089409    5           28         6          False
346  117.107014  151.842427  524           80         6          False
347  116.952827  150.879456    3           28         6          False
348  116.135047  154.337597  276          196         6          False
349  115.649657  151.985247    2           54         6          False
350  115.621418  152.147233    6           43         6          False
351  117.966031  150.876755    8           16         6          False
352  117.999586  152.615091    9           46         6          False
353  116.818696  154.824450    4           21         6          False
354  120.379264  151.397110  543           69         6          False
355  121.775727  154.943413    7           54         6          False
356  123.056813  150.278677  389           92         6          False
357  121.897561  154.186469    6           58         6          False
358  123.818724  151.859976  585          204         6          False
359  124.105205  153.050167    9           27         6          False
360  123.246982  153.065823    3           15         6          False
361  122.425833  152.227009    7           49         6          False
362  121.547555  150.135043    8           24         6          False
363  122.365949  151.924995  262          140         6          False
364  129.234563  151.196688  284          236         6          False
365  125.699229  151.743919  422          255         6          False
366  129.972626  150.152073    4           53         6          False
367  133.336465  152.744001  446          109         6          False
368   87.407465  156.164886  535          216         6          False
369  105.953043  158.317143    6           34         6          False
370  108.886497  155.655115  543          241         6          False
371  114.542830  155.687947  571          119         6          False
372  112.579632  157.076681    9           37         6          False
373  113.851369  156.246537  534          116         6          False
374  113.604642  155.896360    4           17         6          False
375  112.093462  158.674562  427          242         6          False
376  114.678770  155.536707    7           48         6          False
377  113.429947  159.808723  565          211         6          False
378  118.513814  156.356763    4           34         6          False
379  119.707072  157.877652    8           33         6          False
380  117.443913  156.879036    3           45         6          False
381  116.544011  156.085730    7           20         6          False
382  116.055472  159.725317    2           40         6          False
383  117.365768  159.937767  561           94         6          False
384  118.164195  159.854710    3           25         6          False
385  119.295149  159.625099  243          251         6          False
386  116.350819  158.415394  363          227         6          False
387  119.473912  156.738033    6           29         6          False
388  121.784604  157.334633  426          157         6          False
389  124.864258  157.680160  533          194         6          False
390  121.921561  156.558494    5           46         6          False
391  124.193624  155.050842    4           39         6          False
392  121.213492  155.554503    7           29         6          False
393  120.219513  159.211112  531          120         6          False
394  123.514086  155.684534  309           98         6          False
395  124.141745  155.108750  233          111         6          False
396  123.414207  156.912279  460          248         6          False
397  121.641545  155.627595    3           34         6          False
398  121.343670  156.491750    2           54         6          False
399  124.519917  155.923270    8           55         6          False
400  123.847259  156.374766    9           50         6          False
401  122.871500  159.008116    4           52         6          False
402  123.136175  159.902655  383           77         6          False
403  120.444635  155.029813    9           55         6          False
404  122.243338  157.601825    8           44         6          False
405  124.657203  158.015230    1           47         6          False
406  129.505610  155.298620    1           50         6          False
407  125.477036  158.153634  201          115         6          False
408  125.812327  159.540570    6           55         6          False
409  126.357632  159.183841    8           55         6          False
410  128.867627  159.692454  366          191         6          False
411  125.159506  155.055683    8           47         6          False
412  127.825251  157.242542    9           46         6          False
413  127.407192  159.531470    5           20         6          False
414  127.300785  159.078276  337          192         6          False
415  127.741297  159.105420  554          221         6          False
416  127.448215  156.220850    4           58         6          False
417  130.758723  156.658858  400           68         6          False
418  131.757296  159.328499    1           58         6          False
419  138.463208  156.575366    6           26         6          False
420  140.130928  155.868065    6           56         6          False
421   97.986559  161.166014    6           37         6          False
422  103.366526  160.651506  542          129         6          False
423  113.798551  162.709493    4           22         6          False
424  111.280903  162.553905    8           50         6          False
425  119.133931  164.327700    8           59         6          False
426  116.829536  163.817106    6           37         6          False
427  117.942924  164.494575  419          265         6          False
428  117.120797  163.147795    8           30         6          False
429  117.493970  160.991657  234          257         6          False
430  116.129518  162.689072  272          133         6          False
431  117.301714  163.176273  386          163         6          False
432  115.698768  161.128812    7           31         6          False
433  117.112428  161.919769  515           65         6          False
434  116.150320  161.423510  498          233         6          False
435  115.577526  164.147534    3           18         6          False
436  116.044871  162.305260    3           53         6          False
437  117.472396  164.866473  351           87         6          False
438  117.968378  161.405763  514          122         6          False
439  119.309665  163.017062  247           79         6          False
440  123.928546  162.915639    9           17         6          False
441  123.304132  164.370832    3           55         6          False
442  122.495358  162.370715  329          268         6          False
443  123.582985  164.367651    4           17         6          False
444  121.375287  161.664407    9           43         6          False
445  122.094571  160.542621    5           40         6          False
446  121.088995  163.636121  456          262         6          False
447  123.353001  163.451585    3           20         6          False
448  122.138173  162.252578  233           68         6          False
449  122.016182  162.931996  594          116         6          False
450  122.935571  163.215373    6           32         6          False
451  121.960500  164.423414    4           57         6          False
452  126.204137  163.954990    6           31         6          False
453  127.718815  162.315261    9           37         6          False
454  125.437480  162.863807    2           51         6          False
455  125.687094  163.206841  533          259         6          False
456  127.617538  163.127144    7           19         6          False
457  125.458237  161.574138    2           26         6          False
458  129.334460  164.633328  425          122         6          False
459  126.311620  162.842509    8           57         6          False
460  127.426794  164.436898    5           20         6          False
461  127.838096  160.597121  228          184         6          False
462  129.280120  164.524031  297          103         6          False
463  131.936505  163.808781  539          216         6          False
464  134.624846  163.807052  294          171         6          False
465  134.648079  160.558459    4           28         6          False
466  133.508489  164.527268  238          185         6          False
467  132.558853  164.378033  450          118         6          False
468  130.912652  162.728150  439          146         6          False
469  130.283892  161.076855  250           72         6          False
470  134.198203  160.191464    9           20         6          False
471  134.617555  160.584235    5           44         6          False
472  134.664891  162.238349    9           43         6          False
473  130.714592  164.835064    8           44         6          False
474  137.830989  162.853063  465          232         6          False
475  136.135515  162.560660  325          198         6          False
476  139.593079  164.498208  208          249         6          False
477  144.912460  160.743550  310          265         6          False
478   92.832485  166.141977    9           22         6          False
479   98.567713  168.705613  335          117         6          False
480  111.269212  166.492077  537          110         6          False
481  120.035394  167.623321    4           31         6          False
482  120.255196  169.550525    9           49         6          False
483  125.738167  165.268070  398          111         6          False
484  140.899174  166.426360    1           33         6          False
485  102.087987  172.502837    3           15         6          False
486  105.054185  173.846401  514           80         6          False
487  109.721179  171.815039  382           89         6          False
488  114.084065  174.283559    1           37         6          False
489  116.244126  172.571015  283           61         6          False
490  116.893126  171.684080  203          104         6          False
491  122.831316  170.850023  304          215         6          False
492  136.306851  172.463150    9           59         6          False
493  100.125838  179.204318    5           25         6          False
494  120.443991  178.035173    1           35         6          False
495  127.691795  179.156245  550          164         6          False
496  129.597388  176.386473  464          123         6          False
497  129.948810  179.325452    5           49         6          False
498  144.908229  175.045169    1           25         6          False
499  143.981721  179.884759  456           69         6          False
500  178.821469  176.254052    3           43         6          False
501  141.640803  182.535522  552           73         6          False
502  141.129174  180.848632  307          176         6          False
503  124.057664  189.458376  483          224         6          False
504  181.657569   81.159936    8           48         6          False
505  169.957967   98.143546    4           26         7          False
506  131.441608  103.752811  472          187         7          False
507  133.200716  102.110606  386          133         7          False
508  151.475168  106.876284    8           17         6          False
509  164.855087  106.704948  264           71         7          False
510  118.518490  111.235357  559          206         6          False
511  171.378070  111.072810  515          265         6          False
512  119.869216  119.392800    9           29         6          False
513  127.849658  115.316343  539          193         7          False
514   96.156331  123.715766  533           80         7          False
515  101.978250  120.358163  516          190         7          False
516  116.005151  123.772614  593          246         7          False
517  117.282101  121.105737  592          237         7          False
518  144.318311  122.778071  221          186         7          False
519  149.987089  122.858017  392          218         6          False
520  106.949108  125.906328    8           37         7          False
521  107.583675  128.613838  348          246         6          False
522  125.818832  127.387392  487          240         6          False
523  134.922411  125.782691  528          207         6          False
524  133.412458  126.300102  213          255         7          False
525  136.396034  126.355272    2           21         6          False
526  135.897109  125.032857  483          201         7          False
527  142.948236  126.505684  325          154         6          False
528  141.242920  125.432546    2           57         6          False
529  151.874180  128.089928  246          173         7          False
530   93.497800  132.890109  593          264         6          False
531   90.848299  132.046855    9           52         7          False
532  100.389187  134.136289  370          119         6          False
533  101.317354  130.423071  274          160         6          False
534  101.100494  132.746625  556           98         7          False
535  100.131785  132.999694    3           42         6          False
536  120.595507  130.549893  415          103         7          False
537  124.236086  131.262646    8           54         7          False
538  124.949570  130.254541    9           36         7          False
539  120.084220  133.054079    1           21         6          False
540  125.150979  134.934260  385          169         7          False
541  129.037380  132.224146    8           17         6          False
542  129.595187  133.773455  365           91         6          False
543  128.375413  131.551816  590          232         7          False
544  126.486240  133.597174    1           39         7          False
545  138.725912  133.660296  308           63         7          False
546  137.180610  132.852747    3           22         6          False
547  139.393649  131.923534    5           37         6          False
548   92.157244  135.094072  568          139         7          False
549   92.418185  137.468695    2           41         7          False
550  100.123875  137.172685    7           55         6          False
551  113.873840  139.198051  542          158         6          False
552  113.023055  137.075467    3           47         6          False
553  112.002366  137.305789  588          210         6          False
554  111.257324  139.919886    6           44         6          False
555  114.186357  138.198508    9           39         7          False
556  110.117034  137.004856  346          104         6          False
557  115.094653  137.758012    8           18         6          False
558  124.598369  136.411324  511           60         6          False
559  121.854356  137.343222    5           58         6          False
560  121.697589  138.139751  595          103         7          False
561  121.523781  136.509433    8           34         6          False
562  120.827808  137.005908    3           26         6          False
563  126.977660  135.972370    3           39         7          False
564  132.030047  139.098184    2           57         6          False
565  132.764044  138.137512    2           56         6          False
566  133.639903  139.605297  221          174         6          False
567  130.153769  137.294193    7           51         7          False
568  136.278699  138.301622  298          267         6          False
569  143.127172  138.840348    6           48         7          False
570  102.737450  143.337173    8           54         6          False
571  117.190514  142.435052  401          137         7          False
572  122.808610  140.695316  444          158         7          False
573  122.675765  143.267362    6           51         6          False
574  123.680863  140.607239    8           27         7          False
575  127.563197  143.119242    9           52         7          False
576  129.598069  143.059769    1           49         6          False
577  125.496615  143.803539    3           33         7          False
578  128.017066  142.444172    7           31         7          False
579  125.611662  141.007734    1           21         7          False
580  130.597564  141.480489    6           15         6          False
581  130.108573  142.576780    3           45         7          False
582  132.845724  142.746489    3           50         7          False
583  134.133283  141.708403  505          177         7          False
584  135.428484  141.341979  451          102         7          False
585  142.448682  141.209478    9           24         6          False
586  142.585730  141.529990  296          242         7          False
587  101.294711  146.313941    2           50         7          False
588  101.532811  146.834079  385          263         6          False
589  100.775819  147.441436  354          232         6          False
590  100.451859  148.349404    3           31         7          False
591  104.022275  147.691961    5           54         7          False
592  104.009153  149.051168    3           32         7          False
593  107.929368  148.329545    8           16         6          False
594  108.957683  148.041595    6           21         6          False
595  109.611895  149.845982    8           37         7          False
596  105.243755  149.497668    6           21         6          False
597  110.532203  146.856571    7           57         7          False
598  114.296328  146.129473  342          200         6          False
599  115.265422  149.546794    6           16         6          False
600  118.206978  149.673134    5           20         7          False
601  120.042156  145.925535    6           59         7          False
602  122.769422  149.086705  535          233         7          False
603  123.370313  146.332761  598          168         7          False
604  124.791106  145.145287    9           24         6          False
605  124.611976  149.310109  268           64         7          False
606  124.580856  149.911060  582          123         6          False
607  129.720100  148.253034  287          234         7          False
608  126.086877  146.559886  414          155         6          False
609  125.581640  145.585129    7           34         7          False
610  127.205386  148.424668    5           20         6          False
611  128.143142  145.984201    9           55         6          False
612  127.456623  145.437472  372           87         6          False
613  131.040691  145.301954  249          149         7          False
614  133.112670  148.897910    3           59         6          False
615  131.028546  145.537132  232          121         7          False
616  130.214822  146.412678  440          214         7          False
617  134.143364  145.161394  438           92         7          False
618  144.521578  148.949976    7           44         7          False
619   97.498298  154.920134    7           32         6          False
620   95.373235  153.069285    1           48         7          False
621  102.383357  150.951991  207          188         6          False
622  105.238308  150.603913    3           26         7          False
623  107.012493  152.983818  597          107         7          False
624  119.960892  152.582133    4           50         7          False
625  117.966203  150.636578    6           24         6          False
626  119.135170  154.415675  424          190         7          False
627  116.201661  151.640082  436          179         7          False
628  118.209770  150.874588    6           45         6          False
629  115.370573  153.374785    2           19         6          False
630  117.350472  150.872810  473          245         7          False
631  117.976474  152.065101    1           29         6          False
632  119.440498  154.637439    6           55         6          False
633  117.575555  154.607928  221          111         6          False
634  117.597245  151.691740  346          220         6          False
635  116.083768  154.678865  370          204         6          False
636  116.845652  151.220020  428          232         6          False
637  119.981304  150.457414  324          247         6          False
638  115.434460  152.032889  512          153         6          False
639  115.435624  150.531297  579          234         7          False
640  119.668453  150.838368  444          105         7          False
641  117.315633  152.442561    5           29         7          False
642  118.073032  152.094629  397          130         7          False
643  117.801214  153.838159  548           72         6          False
644  117.525429  150.314475  437          223         6          False
645  119.263476  152.545119  247          186         6          False
646  118.955785  153.164187  422          173         7          False
647  118.050186  151.513890  397          155         7          False
648  118.623821  154.968601    3           57         7          False
649  119.104001  152.388268    9           58         7          False
650  119.543431  153.161317  252          240         6          False
651  116.182633  153.220981    7           56         6          False
652  118.214276  154.315615    3           18         6          False
653  119.164535  152.176072  352           77         7          False
654  116.273253  154.916731  277          101         7          False
655  121.056624  154.429348  438          156         7          False
656  124.403829  154.833967  510          158         7          False
657  121.227801  153.103215  365          228         6          False
658  122.527923  152.987986    5           46         7          False
659  122.552699  151.032213    7           29         6          False
660  122.223976  151.010737    2           29         7          False
661  123.733881  153.898838    4           56         6          False
662  121.263253  150.260320    6           41         6          False
663  123.459092  153.871553  330          253         7          False
664  121.454292  151.595525    8           42         6          False
665  122.933704  152.075360  557          230         6          False
666  120.882929  150.864245    5           39         7          False
667  120.702787  154.244346  424          145         7          False
668  123.553613  151.280598    1           25         7          False
669  125.494866  153.536405  205          161         7          False
670  129.345182  150.986758  297          267         6          False
671  127.928963  154.409911    4           47         7          False
672  128.647963  150.643202  201          228         7          False
673  126.725171  154.104306  452          265         7          False
674  126.643633  154.910169    9           55         7          False
675  125.536391  153.214397  233          157         6          False
676  128.161810  151.348549  429          228         7          False
677  126.773220  151.626642    8           24         6          False
678  134.783536  151.208786    4           26         6          False
679  134.181777  150.771196    3           37         7          False
680  139.514655  154.879402    9           47         6          False
681  136.812097  150.373372    1           58         7          False
682  138.111189  150.243928  226          226         6          False
683  142.917956  151.547260    4           58         6          False
684  140.159163  150.726309  224          173         7          False
685  143.014312  150.747017  246          120         7          False
686   89.162005  156.325755  595           84         7          False
687  105.048394  156.535576    3           33         6          False
688  114.977160  155.684057    8           26         6          False
689  113.606647  157.679445    3           45         6          False
690  113.088583  157.317540  516          146         7          False
691  112.095768  156.640649    2           28         7          False
692  114.841246  157.975633    9           27         7          False
693  110.933094  157.607615  200          105         6          False
694  112.685896  157.237918  370          106         6          False
695  112.114107  157.470605    4           55         7          False
696  111.743964  158.219598    3           38         7          False
697  110.691104  159.703308  461          212         6          False
698  113.584125  158.239777    7           42         6          False
699  114.263728  155.826893    3           23         7          False
700  112.610561  156.843551  457          259         6          False
701  118.197313  155.150470  529          134         6          False
702  118.739106  157.355647    7           59         6          False
703  118.896990  155.514200    8           23         6          False
704  118.286105  157.058263  490          244         7          False
705  116.536708  159.899792  495          178         6          False
706  116.600747  159.291342    3           55         6          False
707  119.350874  155.296003  371          236         7          False
708  116.357700  157.315415  350          191         6          False
709  115.718276  158.970136  513          122         7          False
710  117.156538  157.751765  370           85         6          False
711  118.056567  158.044333    9           18         7          False
712  119.888731  158.210044  476          237         7          False
713  118.237148  155.109031  280          116         6          False
714  118.683321  159.843031  249          184         6          False
715  118.792428  157.341844  249          231         7          False
716  118.251818  157.553425    4           18         6          False
717  116.259411  159.400294    9           42         7          False
718  119.535469  156.804170    7           48         7          False
719  116.280737  156.648773    2           29         6          False
720  119.921823  157.908498    7           19         6          False
721  119.131159  159.209102  517          110         6          False
722  119.515245  158.693766  354           84         6          False
723  119.617969  156.665052    8           39         7          False
724  117.872993  157.587202    4           43         6          False
725  117.327645  159.660018  230          102         7          False
726  116.259949  159.846585    2           25         7          False
727  123.071418  159.763768  567          184         6          False
728  120.030982  157.809676    5           48         7          False
729  122.551819  157.529135  415          155         7          False
730  120.774282  156.017215    4           30         7          False
731  123.504021  157.978304    1           17         7          False
732  121.145461  158.289249  280          159         7          False
733  122.638896  159.835525  400          112         7          False
734  121.382480  157.707992    6           43         6          False
735  121.416780  156.070659    2           23         6          False
736  123.144500  155.387041    5           42         7          False
737  120.181417  159.311224  529          256         7          False
738  123.161025  159.724732  425           88         7          False
739  120.871031  159.722833    3           48         7          False
740  122.600668  159.857407  521          213         7          False
741  123.083327  159.634544    9           45         7          False
742  120.555035  158.831404    6           46         7          False
743  122.338034  159.471761    2           55         7          False
744  120.265316  157.492040    4           19         6          False
745  121.050625  159.991685  365          178         7          False
746  120.111614  157.786514  455          258         7          False
747  122.518294  155.122463    5           16         6          False
748  121.869887  158.910390    7           47         7          False
749  124.584328  159.161829  282          214         6          False
750  120.686997  158.529961    7           47         6          False
751  120.410310  155.895081  498          201         6          False
752  120.805833  155.979626  508           65         6          False
753  120.243975  155.621268  436           89         6          False
754  121.101445  158.031506    5           48         7          False
755  127.302793  157.911001    3           21         7          False
756  125.095740  159.573251    9           35         7          False
757  125.249824  157.168182  420          208         6          False
758  128.250419  156.853625    3           56         6          False
759  129.030232  155.046653    3           17         7          False
760  125.533330  158.656393  334          220         7          False
761  128.139741  155.012603  449          207         7          False
762  126.679790  159.814755  593          166         6          False
763  125.428162  159.018134  554          261         7          False
764  126.291386  158.108709  495          185         7          False
765  125.294233  157.333627  497          115         6          False
766  125.536340  157.331532  514          142         7          False
767  129.033908  156.445732  437           92         7          False
768  125.159976  157.914669    2           42         6          False
769  129.979812  158.963207  212          153         6          False
770  127.129120  159.029872  485          106         7          False
771  132.220757  158.720869  596          181         7          False
772  133.570481  159.469019  458          147         6          False
773  131.452179  156.776085  445          187         7          False
774  130.048028  157.205588  403          116         7          False
775  130.934065  156.240695  234          259         6          False
776  139.653447  155.946598    3           29         6          False
777  138.582723  159.550313    1           58         6          False
778  135.515176  156.704728  425          190         6          False
779  143.188655  156.873484    1           31         6          False
780  104.336880  164.149379    5           38         7          False
781  103.002961  164.208887    2           39         6          False
782  109.495840  160.137068  550          117         7          False
783  105.670924  162.960022  508          199         6          False
784  109.946796  164.111991  360          130         6          False
785  109.115613  163.016626    7           30         6          False
786  111.749702  163.751911  254          259         6          False
787  112.904139  161.088816  372          250         6          False
788  119.281012  161.562224  271          110         6          False
789  116.215787  164.640927    6           43         7          False
790  116.590006  163.044400  201          250         7          False
791  118.803636  160.222925  554          165         7          False
792  118.320582  160.520468    1           27         7          False
793  115.775760  164.391312    5           22         7          False
794  116.858782  162.293757  352          126         7          False
795  115.254022  160.206856    6           17         6          False
796  116.737701  162.933014  393          143         6          False
797  115.069614  164.585031  504          259         6          False
798  118.579434  162.804753  232          126         6          False
799  115.727727  160.128226  479          249         7          False
800  115.324837  163.243417  561          135         7          False
801  118.167101  163.369246    5           59         6          False
802  117.046989  163.155882  266          255         6          False
803  116.027281  160.356848  537           62         6          False
804  124.045722  161.704325    4           20         7          False
805  121.710794  162.271503  257           85         6          False
806  123.418168  163.600366  294           88         7          False
807  120.115553  162.499354    2           52         6          False
808  124.468358  160.077383  422          191         7          False
809  120.886736  161.025617    7           19         7          False
810  121.435700  162.196340    6           24         6          False
811  124.712505  161.362150  297          138         6          False
812  124.097701  164.334977  270          268         6          False
813  122.838327  164.917613    9           15         7          False
814  121.269373  161.674546  216          178         6          False
815  120.607440  161.332526  253           68         6          False
816  124.047874  161.740464  356          192         7          False
817  122.806659  162.803406    7           23         7          False
818  122.675197  161.687626    9           55         6          False
819  121.532268  163.710381    3           56         7          False
820  122.702749  163.197585    9           40         6          False
821  122.532879  163.712304  542          265         7          False
822  123.717029  163.880622    9           59         7          False
823  124.080022  164.142120  359          202         6          False
824  120.085992  164.712402    8           29         6          False
825  127.283403  162.637746  268          138         7          False
826  127.798544  160.543503    1           52         6          False
827  126.698664  160.423851    9           56         6          False
828  129.529042  161.668752  251          164         7          False
829  125.006694  162.096832  557          212         6          False
830  128.542436  160.211419    2           47         7          False
831  128.514839  162.035067  541          232         7          False
832  126.192155  162.345868  298          126         7          False
833  127.110411  164.912227  545          101         6          False
834  128.068934  162.766784    8           33         7          False
835  129.456973  161.328373  442          133         6          False
836  125.024093  164.256589    5           37         7          False
837  129.014001  164.367309    2           17         7          False
838  129.915651  163.822759    9           15         7          False
839  128.465193  161.593301  318          163         6          False
840  128.791355  163.232463    9           21         6          False
841  131.683727  161.451792    1           33         7          False
842  134.222882  161.409535  225          193         7          False
843  133.848877  160.284547  313          115         7          False
844  130.930674  164.976615  333           76         6          False
845  134.924172  160.348025    5           55         7          False
846  133.000747  162.393350  454          138         7          False
847  130.160873  164.272435    3           30         7          False
848  130.014277  164.991440    3           46         6          False
849  137.854231  164.643507    1           58         6          False
850  136.779482  164.295045  251          155         6          False
851  139.688141  161.824776    6           40         6          False
852  136.532491  161.074616    1           16         7          False
853  148.328943  161.629215  432          158         6          False
854  148.062092  162.606758    9           45         7          False
855   93.389028  168.168607  544          263         6          False
856  113.349749  167.840093    2           35         7          False
857  114.844682  169.837502  507           94         6          False
858  112.430234  168.355364  359          180         7          False
859  117.846753  169.492194    8           19         6          False
860  119.053271  167.033128    3           22         6          False
861  127.951496  165.848653  311          229         6          False
862  133.360016  165.267043  201          105         6          False
863  134.575756  168.642987    8           18         7          False
864  131.912252  165.791099  554          120         6          False
865  132.020066  169.623611    8           44         6          False
866  132.630642  166.783640  478          153         7          False
867  131.026568  165.236744    8           35         7          False
868  134.012852  169.076292  249          202         7          False
869  133.217475  167.031713  312          152         7          False
870  139.752360  166.360799    6           36         6          False
871  144.662810  169.688293  511          152         6          False
872  143.402680  165.144122    6           35         7          False
873  142.153555  168.752704  374          155         6          False
874   94.727428  172.767212  220          201         7          False
875  105.178596  172.517816    1           36         7          False
876  106.169139  172.133622  316          135         7          False
877  105.701465  174.805692    1           40         6          False
878  119.304516  172.764953  587          251         6          False
879  132.847715  173.642823    5           30         7          False
880  133.383100  170.381371    6           32         7          False
881  139.486515  172.713463  271           99         6          False
882  143.617540  172.031112  373           70         6          False
883  107.569805  175.650871    2           37         6          False
884  109.934142  179.179040  213          242         7          False
885  110.658063  179.780268  463          102         6          False
886  121.147456  175.588102  373          241         7          False
887  122.471009  178.039422    6           47         6          False
888  120.919555  176.174073  506           78         7          False
889  139.120651  177.912737    4           19         6          False
890  138.902856  177.876177    7           46         7          False
891  139.453298  179.033644    8           54         6          False
892   88.404234  184.307026  358          172         7          False
893  131.521684  182.778934    6           43         6          False
894  136.155274  181.098162  290          250         6          False
895  141.983593  184.725694  431          171         7          False
896  122.606201  187.051741  394           97         6          False
897  133.165106  189.668805  365           65         6          False
898  134.411453  192.750226  490           74         7          False
899  137.415795  193.164351  325          134         6          False
900   57.921816  196.474210    7           42         6          False
901   66.416889  206.274316    1           29         7          False
902  150.555798  205.967457  493          216         6          False
903   94.095860  216.637389    5           46         7          False
