
 DAY: 1 
              x           y   kg  set_up_time  last_day  yet_postponed  cell  index
52   105.428266  145.432647    9           26        59          False  1239  0.000000
53   113.468753  145.858237  211           92        59          False  1240  0.000000
54   114.987281  146.227749  374          162        59          False  1240  0.000000
55   114.659840  145.036664  435           79        60          False  1240  0.000000
56   120.516870  146.391365    6           15        59          False  1242  0.000000
57   123.421975  146.046289    6           32        60          False  1242  0.000000
58   124.931274  149.766449  350          101        60          False  1242  0.000000
59   123.070436  146.273250    9           37        60          False  1242  0.000000
60   127.209143  146.118745  457          142        60          False  1243  0.000000
61   129.557537  148.666334  447           99        60          False  1243  0.000000
62   131.495697  146.035734  374           62        59          False  1244  0.000000
63   130.815570  149.168149    9           42        60          False  1244  0.000000
64   133.553340  148.928224    8           21        59          False  1244  0.000000
65   131.530812  146.610234  363          102        60          False  1244  0.000000
66   136.349439  148.122649    8           22        59          False  1245  0.000000
67   101.927295  153.131775  269          167        59          False  1280  0.000000
68   108.165375  154.699151  426           74        60          False  1281  0.000000
69   109.425548  151.063344    5           39        59          False  1281  0.000000
70   119.677846  152.168227    8           15        60          False  1283  0.000000
71   117.068116  152.010094  218          129        59          False  1283  0.000000
72   119.621381  154.835188  304          140        60          False  1283  0.000000
73   117.559887  150.192889  469          111        60          False  1283  0.000000
74   119.441631  150.793711  405           76        60          False  1283  0.000000
75   116.865961  153.245057  429          105        60          False  1283  0.000000
76   116.627450  152.680647    8           41        60          False  1283  0.000000
77   119.968466  153.204374  244           74        60          False  1283  0.000000
78   119.961642  150.996476    8           39        60          False  1283  0.000000
79   119.783063  154.659282    6           17        59          False  1283  0.000000
80   118.489044  150.085793  246          121        59          False  1283  0.000000
81   116.502635  154.649653  365          159        60          False  1283  0.000000
82   124.011360  154.787429    8           28        60          False  1284  0.000000
83   121.105439  152.299032    9           42        59          False  1284  0.000000
84   120.536782  150.737708  246           85        60          False  1284  0.000000
85   120.532246  154.391271  358           98        59          False  1284  0.000000
86   122.061133  154.183419  315          120        60          False  1284  0.000000
87   122.218272  152.244920    9           37        59          False  1284  0.000000
88   128.838274  150.641649  428          140        59          False  1285  0.000000
89   125.644516  154.601635  389           94        59          False  1285  0.000000
90   127.181190  151.634882    6           43        60          False  1285  0.000000
91   129.952378  153.372425  311           99        60          False  1285  0.000000
92   128.397900  153.111051    6           17        60          False  1285  0.000000
93   125.558993  153.291351  241          104        60          False  1285  0.000000
94   126.203388  152.267365  471          179        59          False  1285  0.000000
95   131.593214  153.393491  303          119        60          False  1286  0.000000
96   130.630758  154.267662    9           31        60          False  1286  0.000000
97   134.161703  151.211814  376          174        60          False  1286  0.000000
98   130.083935  151.935593    9           31        60          False  1286  0.000000
99   130.784670  150.065337  214          162        59          False  1286  0.000000
100  137.913923  154.803469  230           67        59          False  1287  0.000000
101  139.280075  154.669621  424          147        59          False  1287  0.000000
102  144.917369  151.925679    7           24        59          False  1288  0.000000
103  142.702938  152.225495  322           80        60          False  1288  0.000000
104  141.282821  153.784017  314          146        59          False  1288  0.000000
105  140.104507  153.053110    9           42        59          False  1288  0.000000
106  109.853053  157.699728  419          125        59          False  1323  0.000000
107  111.144336  157.291005    6           44        59          False  1324  0.000000
108  114.980900  156.029824  418          119        60          False  1324  0.000000
109  112.385464  157.878149    9           15        60          False  1324  0.000000
110  110.964982  157.527084  445          149        59          False  1324  0.000000
111  113.030612  158.163967  485          172        59          False  1324  0.000000
112  116.779617  157.648081  303           94        60          False  1325  0.000000
113  117.466607  158.105083    7           31        60          False  1325  0.000000
114  118.486711  158.382112    9           37        59          False  1325  0.000000
115  119.593713  156.378738  450           86        60          False  1325  0.000000
116  117.852022  159.750822  238           97        59          False  1325  0.000000
117  116.813502  158.586815    5           27        59          False  1325  0.000000
118  119.199091  157.131926  376          176        60          False  1325  0.000000
119  117.286357  158.881586    9           41        59          False  1325  0.000000
120  118.518123  155.699564  208          136        59          False  1325  0.000000
121  115.508780  156.536196  471          139        60          False  1325  0.000000
122  117.916394  156.764731  405           80        59          False  1325  0.000000
123  117.646735  156.433870    5           19        60          False  1325  0.000000
124  119.511209  155.531944  233          174        59          False  1325  0.000000
125  118.578713  157.501382  405          145        59          False  1325  0.000000
126  119.181675  158.999163  207          155        59          False  1325  0.000000
127  117.932098  155.922673  246           85        59          False  1325  0.000000
128  123.652195  155.893190    7           15        59          False  1326  0.000000
129  124.808233  158.426085    8           39        60          False  1326  0.000000
130  122.584263  159.041027  330          124        60          False  1326  0.000000
131  120.300577  155.512251    9           30        60          False  1326  0.000000
132  121.134370  159.641376  462          168        60          False  1326  0.000000
133  120.171391  159.669924    7           29        59          False  1326  0.000000
134  124.957531  157.106039  234          128        60          False  1326  0.000000
135  121.706088  155.534618    8           28        60          False  1326  0.000000
136  122.078861  156.784733    5           20        59          False  1326  0.000000
137  124.645467  159.273568  409          171        59          False  1326  0.000000
138  124.516642  157.141373  290          113        60          False  1326  0.000000
139  122.356730  158.982216    7           41        59          False  1326  0.000000
140  129.016831  155.649070    5           16        59          False  1327  0.000000
141  125.751802  156.315006    8           22        59          False  1327  0.000000
142  127.252231  157.471385  402           70        60          False  1327  0.000000
143  127.701127  158.247846  266          112        59          False  1327  0.000000
144  127.466500  155.097615    5           36        60          False  1327  0.000000
145  126.634909  156.540564  443          177        59          False  1327  0.000000
146  126.408885  158.592962  242          141        60          False  1327  0.000000
147  125.095599  157.912471  262           72        60          False  1327  0.000000
148  131.257707  159.301235  429          116        60          False  1328  0.000000
149  134.776350  159.602041    7           44        59          False  1328  0.000000
150  138.554373  158.996756  246           87        59          False  1329  0.000000
151  137.919418  156.596197  320           64        60          False  1329  0.000000
152  108.852971  163.220168    5           22        59          False  1365  0.000000
153  105.618009  164.750178  377          155        60          False  1365  0.000000
154  114.558044  161.460095  368          136        59          False  1366  0.000000
155  119.907168  163.856817  470           64        59          False  1367  0.000000
156  116.903408  164.409449    9           20        60          False  1367  0.000000
157  119.863571  161.308216  317          163        59          False  1367  0.000000
158  116.798368  161.094902    7           27        60          False  1367  0.000000
159  115.630042  162.559132    7           27        59          False  1367  0.000000
160  116.739919  160.998292    8           15        60          False  1367  0.000000
161  117.899929  162.075564    9           19        59          False  1367  0.000000
162  117.561274  163.278032  476          158        59          False  1367  0.000000
163  118.504036  161.864438  463          104        59          False  1367  0.000000
164  117.669635  163.091156  445          108        60          False  1367  0.000000
165  116.522028  160.144075    6           34        59          False  1367  0.000000
166  117.952260  161.509359  349          154        59          False  1367  0.000000
167  116.074680  160.467918  228          100        60          False  1367  0.000000
168  117.092235  160.488938  486          173        59          False  1367  0.000000
169  122.406977  161.962749  365          159        60          False  1368  0.000000
170  122.684439  160.393252  412          149        60          False  1368  0.000000
171  120.685341  164.416398  433          157        60          False  1368  0.000000
172  121.674648  162.356680  488          119        60          False  1368  0.000000
173  124.063116  160.498883    5           29        60          False  1368  0.000000
174  120.069647  160.209007  482           89        59          False  1368  0.000000
175  120.356688  163.055049  448          138        59          False  1368  0.000000
176  124.382756  160.703225  465          104        59          False  1368  0.000000
177  120.373953  162.977570  283          149        59          False  1368  0.000000
178  124.289075  163.997056    7           23        60          False  1368  0.000000
179  126.122329  164.279387    9           30        59          False  1369  0.000000
180  127.827238  162.899539    5           18        59          False  1369  0.000000
181  128.014901  161.570004    6           16        60          False  1369  0.000000
182  133.829217  160.734656  408           87        59          False  1370  0.000000
183  133.572453  162.826425  387          115        59          False  1370  0.000000
184  131.671207  164.884995    8           31        59          False  1370  0.000000
185  134.436693  163.390663  467          112        59          False  1370  0.000000
186  134.564446  162.971679  296          151        60          False  1370  0.000000
187  133.285260  161.457363  395          104        60          False  1370  0.000000
188  138.467556  162.486544  282          161        60          False  1371  0.000000
189  138.099459  163.882235    9           44        59          False  1371  0.000000
190  141.660759  163.840381  448          133        60          False  1372  0.000000
191  102.015813  169.058342  473          115        59          False  1406  0.000000
192  119.622716  168.831045  389          103        59          False  1409  0.000000
193  117.869565  168.438607  387          158        60          False  1409  0.000000
194  122.779182  167.724624    7           23        60          False  1410  0.000000
195  123.945637  169.931820    9           22        59          False  1410  0.000000
196  129.456667  165.823017    8           27        60          False  1411  0.000000
197  126.452327  166.676115  459          106        60          False  1411  0.000000
198  129.286661  167.229579    7           43        60          False  1411  0.000000
199  134.394571  169.407512    5           33        59          False  1412  0.000000
200  137.495074  166.549933    5           44        59          False  1413  0.000000
201   92.770476  171.935450  450           75        59          False  1446  0.000000
202  109.562967  173.441261  493           67        59          False  1449  0.000000
203  108.386279  174.815075  376          102        59          False  1449  0.000000
204  119.535862  170.692664    5           29        59          False  1451  0.000000
205  122.441290  172.253812  214          128        59          False  1452  0.000000
206  124.822962  170.246413    8           17        59          False  1452  0.000000
207  126.811156  174.050317    5           40        59          False  1453  0.000000
208  139.488132  171.299305  362          153        59          False  1455  0.000000
209  141.823123  174.293010    5           35        59          False  1456  0.000000
210  115.788736  179.192904  293          160        59          False  1493  0.000000
211  119.619552  176.519322  331          152        60          False  1493  0.000000
212  118.282615  177.941397    9           30        60          False  1493  0.000000
213  125.222431  179.236182  332          128        60          False  1495  0.000000
214  112.806486  183.118310  363          130        59          False  1534  0.000000
215  133.608097  189.305892  491          122        59          False  1580  0.000000
216  148.561949  196.076342    8           20        60          False  1667  0.000000
 DAY: 57 
              x           y   kg  set_up_time  last_day  yet_postponed  cell     index
0     92.770476  171.935450  450           75        59          False  1446  0.130429
1    125.222431  179.236182  332          128        60          False  1495  0.124282
2    114.987281  146.227749  374          162        59          False  1240  0.123974
3    115.305866  115.717780  313          163        60          False   989  0.116638
4    158.700796  120.740926    8           31        59          False  1039  0.104075
5    105.744149  133.622332  458           77        60          False  1113  0.092143
6    101.927295  153.131775  269          167        59          False  1280  0.046820
7    148.561949  196.076342    8           20        60          False  1667  0.045568
8    165.242680   99.338664  262          109        60          False   831  0.034504
9    141.660759  163.840381  448          133        60          False  1372  0.026681
10   128.690242  175.561253  225          166        58          False  1495  0.024014
11   124.768507  191.089462  389          107        58          False  1620  0.001459
12   105.618009  164.750178  377          155        60          False  1365 -0.010835
13   145.905245  141.215618    8           38        60          False  1205 -0.030513
14   141.282821  153.784017  314          146        59          False  1288 -0.043564
15   174.673894  114.085618  460           85        60          False   958 -0.082128
16   142.957410  129.353853  284          176        60          False  1078 -0.095252
17   102.015813  169.058342  473          115        59          False  1406 -0.105007
18   112.806486  183.118310  363          130        59          False  1534 -0.122544
19   119.619552  176.519322  331          152        60          False  1493 -0.133096
20   115.788736  179.192904  293          160        59          False  1493 -0.140277
21    97.108829  184.177909  322          137        59          False  1531 -0.173910
22   139.488132  171.299305  362          153        59          False  1455 -0.237459
23   170.981775  111.415202  233          167        59          False   958 -0.262979
24   113.314160  179.193378  331          177        57          False  1492 -0.308147
25    99.477512  187.190025  284          171        59          False  1573 -0.364263
26   135.849930  182.632808  465          122        58          False  1539 -0.385440
27   164.834646  174.714167  327          165        59          False  1460 -0.469196
28   133.608097  189.305892  491          122        59          False  1580 -0.512202
29   138.722312  186.114379  213          178        58          False  1581 -0.844997
30   116.071813  110.168550    6           35        60          False   947  0.000000
31    36.171243  119.783975    5           25        60          False   973  0.000000
32    96.773099  119.608757    6           38        61          False   985  0.000000
33   116.035639  118.099421    5           19        61          False   989  0.000000
34   122.739385  119.565265  492          161        60          False   990  0.000000
35   152.417327  123.839334    7           27        60          False  1038  0.000000
36   109.337055  127.348151  378           82        61          False  1071  0.000000
37   114.098494  126.205884    9           32        61          False  1072  0.000000
38   115.305864  128.308493  428          126        61          False  1073  0.000000
39   116.901457  129.791209  478          171        61          False  1073  0.000000
40   130.254023  125.104732  358          106        60          False  1076  0.000000
41   132.408422  126.772569  257           89        61          False  1076  0.000000
42   142.508909  126.372824    9           31        60          False  1078  0.000000
43   102.364898  131.933496    6           41        61          False  1112  0.000000
44   117.686610  133.085442  240          141        60          False  1115  0.000000
45   119.344768  131.571349    7           34        61          False  1115  0.000000
46   128.250818  131.942020    8           31        61          False  1117  0.000000
47   128.301323  130.741659    7           28        60          False  1117  0.000000
48   127.795792  132.894188    5           33        61          False  1117  0.000000
49   135.401948  131.651618    6           30        61          False  1119  0.000000
50   136.539139  131.550798  225          173        61          False  1119  0.000000
51   137.759195  131.273066    5           35        60          False  1119  0.000000
52   152.636319  134.660658    5           17        60          False  1122  0.000000
53   103.973340  138.335436    9           18        60          False  1154  0.000000
54   112.407655  135.094358  322          115        60          False  1156  0.000000
55   118.719545  136.452925  479          156        60          False  1157  0.000000
56   120.324065  137.265362  469          102        60          False  1158  0.000000
57   121.502940  138.891227  353          131        61          False  1158  0.000000
58   144.256809  137.948428  229          116        60          False  1162  0.000000
59   112.495855  141.600044  273          101        60          False  1198  0.000000
60   126.512315  143.147202    9           23        60          False  1201  0.000000
61   126.496085  141.512383    6           30        60          False  1201  0.000000
62   128.657931  142.145276    7           33        60          False  1201  0.000000
63   130.609378  142.123912    8           24        60          False  1202  0.000000
64   142.040209  142.270432    6           34        60          False  1204  0.000000
65   147.790945  142.314192  261          155        61          False  1205  0.000000
66   114.441606  145.993613  383          141        60          False  1240  0.000000
67   115.452210  149.006000  324          156        61          False  1241  0.000000
68   119.996678  145.770922  238          121        61          False  1241  0.000000
69   121.651716  146.382636  493           83        61          False  1242  0.000000
70   124.113538  148.570189  407           67        61          False  1242  0.000000
71   123.887942  148.367584  494          156        61          False  1242  0.000000
72   123.889432  147.133349    6           32        60          False  1242  0.000000
73   120.279261  147.104918    7           27        61          False  1242  0.000000
74   129.743320  145.039276  362           81        61          False  1243  0.000000
75   127.607547  148.475853    6           32        60          False  1243  0.000000
76   129.762821  149.875102  254          105        60          False  1243  0.000000
77   126.284594  145.009037  366           88        60          False  1243  0.000000
78   128.876640  146.512907    9           32        60          False  1243  0.000000
79   126.415933  148.646119    9           27        60          False  1243  0.000000
80   129.487838  147.870053  430           66        60          False  1243  0.000000
81   132.294585  146.604330    7           32        61          False  1244  0.000000
82   132.142896  145.184713  493          174        61          False  1244  0.000000
83   132.435065  149.169821    9           23        61          False  1244  0.000000
84   135.584117  148.826729    9           34        61          False  1245  0.000000
85   137.365956  145.398979  496           84        61          False  1245  0.000000
86   140.493927  149.837758  339           93        60          False  1246  0.000000
87   191.925743  145.955438    6           16        60          False  1256  0.000000
88    99.532513  154.887841  362           70        60          False  1279  0.000000
89   101.090201  152.763503  488          102        60          False  1280  0.000000
90   105.364400  150.255513  343          150        61          False  1281  0.000000
91   117.714096  153.143442    7           27        61          False  1283  0.000000
92   116.441381  152.985119  411          150        60          False  1283  0.000000
93   117.727884  152.561433  499           61        61          False  1283  0.000000
94   115.630701  151.687238    5           40        60          False  1283  0.000000
95   117.689547  152.285267  452          138        61          False  1283  0.000000
96   118.783737  154.113193  414          178        60          False  1283  0.000000
97   116.851674  150.294209    6           15        61          False  1283  0.000000
98   118.581601  154.981337  253           86        60          False  1283  0.000000
99   116.842561  152.185380    9           34        60          False  1283  0.000000
100  116.265574  152.308459  474           93        60          False  1283  0.000000
101  117.380998  151.589821    9           40        60          False  1283  0.000000
102  122.412827  153.919756  392          179        61          False  1284  0.000000
103  121.859440  151.811328  393           95        60          False  1284  0.000000
104  122.486085  151.113085    6           20        61          False  1284  0.000000
105  120.951244  152.476207    7           20        60          False  1284  0.000000
106  128.249087  153.292719  298           82        61          False  1285  0.000000
107  126.900181  153.338963    7           38        61          False  1285  0.000000
108  127.618823  152.260326    7           20        60          False  1285  0.000000
109  132.148108  153.476001    8           34        60          False  1286  0.000000
110  132.451888  153.636382    6           34        61          False  1286  0.000000
111  132.220603  151.859144  483           82        61          False  1286  0.000000
112  130.782961  154.349735    6           25        61          False  1286  0.000000
113  131.261984  152.544560  477          112        61          False  1286  0.000000
114  134.126277  154.032636    9           32        61          False  1286  0.000000
115  142.606170  150.186538  235          116        61          False  1288  0.000000
116   86.016727  156.011182    9           41        60          False  1319  0.000000
117  101.892174  155.832459    6           44        60          False  1322  0.000000
118  114.241719  155.443226    9           21        60          False  1324  0.000000
119  113.047924  157.882515  379          142        61          False  1324  0.000000
120  114.443354  159.491343    9           29        60          False  1324  0.000000
121  113.558662  158.977673  393           95        61          False  1324  0.000000
122  111.919471  155.849660    7           26        61          False  1324  0.000000
123  117.362463  155.346191    9           23        60          False  1325  0.000000
124  119.472982  157.486693  360          129        60          False  1325  0.000000
125  115.174832  159.502598  308          136        61          False  1325  0.000000
126  115.249514  158.135914    7           38        60          False  1325  0.000000
127  117.631022  159.049379    7           42        60          False  1325  0.000000
128  117.207860  156.522014  326           75        61          False  1325  0.000000
129  119.192579  158.740049  214          155        61          False  1325  0.000000
130  118.050097  158.909279  375          159        61          False  1325  0.000000
131  115.547693  155.754833  214          151        60          False  1325  0.000000
132  117.147908  157.727221  431          174        60          False  1325  0.000000
133  115.323506  156.543152  307          130        61          False  1325  0.000000
134  116.280477  157.426924    9           37        60          False  1325  0.000000
135  116.921392  157.840060    7           34        60          False  1325  0.000000
136  115.682581  157.542528    9           20        60          False  1325  0.000000
137  118.747784  157.618854    6           37        60          False  1325  0.000000
138  115.186869  156.191994    7           20        60          False  1325  0.000000
139  115.323634  158.094174  470          136        60          False  1325  0.000000
140  118.467307  158.052599    6           44        60          False  1325  0.000000
141  117.686122  159.051870    6           36        60          False  1325  0.000000
142  117.062454  156.574521  450           94        61          False  1325  0.000000
143  123.940967  156.757143    6           33        60          False  1326  0.000000
144  120.973305  159.763893    8           38        61          False  1326  0.000000
145  123.713634  157.432245    7           19        60          False  1326  0.000000
146  122.492658  158.553141    9           26        61          False  1326  0.000000
147  121.151708  157.056172    6           44        61          False  1326  0.000000
148  122.001042  157.970461  326          117        60          False  1326  0.000000
149  124.242407  158.517572    7           41        60          False  1326  0.000000
150  124.183206  159.080990  266           77        61          False  1326  0.000000
151  120.656898  159.780244    5           23        61          False  1326  0.000000
152  124.912840  159.375135  349          134        61          False  1326  0.000000
153  125.202462  158.719924  297          131        60          False  1327  0.000000
154  129.198965  155.625303    6           16        61          False  1327  0.000000
155  126.660112  159.147423  212          138        61          False  1327  0.000000
156  129.161284  158.424816  341          131        60          False  1327  0.000000
157  128.391556  156.871670    9           25        61          False  1327  0.000000
158  128.722731  155.884211  207           89        60          False  1327  0.000000
159  128.150909  155.592477  469          109        61          False  1327  0.000000
160  125.595005  155.969625  457           63        60          False  1327  0.000000
161  125.194593  158.180907    5           30        61          False  1327  0.000000
162  128.845838  157.074402    5           39        61          False  1327  0.000000
163  130.979813  155.311112  292           96        61          False  1328  0.000000
164  134.427680  158.753635  318          113        61          False  1328  0.000000
165  132.142767  155.688344    9           17        60          False  1328  0.000000
166  130.261596  158.403861    6           21        61          False  1328  0.000000
167  133.736209  158.387930    8           38        60          False  1328  0.000000
168  130.552292  158.928358    5           31        60          False  1328  0.000000
169  133.408040  158.846599  310          155        61          False  1328  0.000000
170  132.914718  155.512035    9           15        60          False  1328  0.000000
171  133.773212  158.403708    7           16        61          False  1328  0.000000
172  138.083566  157.553691    9           29        61          False  1329  0.000000
173  138.869531  157.374479  357           76        61          False  1329  0.000000
174  103.183490  162.738168    5           39        61          False  1364  0.000000
175  104.653848  162.135230    7           36        60          False  1364  0.000000
176  105.401816  161.170103  491          122        61          False  1365  0.000000
177  106.536344  161.410747  312          133        60          False  1365  0.000000
178  117.585053  163.323897  280          137        60          False  1367  0.000000
179  115.764612  160.631677  206          128        61          False  1367  0.000000
180  115.686342  162.140635    7           24        61          False  1367  0.000000
181  117.382121  161.374371  245          159        61          False  1367  0.000000
182  122.142360  161.194049    7           17        61          False  1368  0.000000
183  122.609578  160.029921    6           37        60          False  1368  0.000000
184  121.307195  163.548565    7           16        61          False  1368  0.000000
185  120.433192  162.322547    7           33        61          False  1368  0.000000
186  122.062001  161.668831  460          130        60          False  1368  0.000000
187  124.543984  164.960266    7           40        61          False  1368  0.000000
188  124.504825  160.134596  409          143        61          False  1368  0.000000
189  122.796181  161.117968    7           36        61          False  1368  0.000000
190  123.658965  162.059788    8           41        60          False  1368  0.000000
191  124.678957  160.662571  424          137        61          False  1368  0.000000
192  121.064630  161.525637  335           96        61          False  1368  0.000000
193  122.114065  164.753665  231          171        60          False  1368  0.000000
194  121.711224  160.533334  365           68        60          False  1368  0.000000
195  129.363520  162.525937  318           65        61          False  1369  0.000000
196  128.715230  162.764293  291          107        60          False  1369  0.000000
197  127.855252  163.167334  203          168        61          False  1369  0.000000
198  127.827339  162.135563    5           15        60          False  1369  0.000000
199  126.292429  160.857564  438          142        61          False  1369  0.000000
200  126.243265  164.097102    5           25        60          False  1369  0.000000
201  134.769502  160.984967    7           36        61          False  1370  0.000000
202  131.770191  163.857166  337          112        61          False  1370  0.000000
203  130.371054  163.347435    7           36        60          False  1370  0.000000
204  131.763496  160.560001    7           29        61          False  1370  0.000000
205  134.245818  160.691924    9           17        61          False  1370  0.000000
206  133.772037  160.781811    5           24        61          False  1370  0.000000
207  134.726215  162.478235  466           65        61          False  1370  0.000000
208  138.849700  160.204345  300          103        60          False  1371  0.000000
209  140.821351  164.830636  478          164        60          False  1372  0.000000
210  141.344962  160.638279  346           77        60          False  1372  0.000000
211   93.785840  165.385860  360           97        61          False  1404  0.000000
212  117.329889  168.451266  422          178        60          False  1409  0.000000
213  121.178375  166.986449  274           76        61          False  1410  0.000000
214  123.785884  167.195244  210          152        60          False  1410  0.000000
215  127.185177  167.425656  368          166        61          False  1411  0.000000
216  129.128525  168.286855  486          172        60          False  1411  0.000000
217  128.051852  167.874787  224           74        60          False  1411  0.000000
218  133.406255  165.684018  370          102        61          False  1412  0.000000
219  133.584292  168.773820    8           42        60          False  1412  0.000000
220  202.151907  168.261624  278          163        61          False  1426  0.000000
221   88.639875  170.596919    5           16        61          False  1445  0.000000
222  107.410160  173.806821  467           67        60          False  1449  0.000000
223  116.869767  174.993651    5           15        60          False  1451  0.000000
224  115.393377  174.725372  384           63        60          False  1451  0.000000
225  121.384592  171.480082    9           21        60          False  1452  0.000000
226  125.466410  170.502728  311           64        61          False  1453  0.000000
227  134.809163  171.555662    6           32        60          False  1454  0.000000
228  130.738167  171.183166    7           34        60          False  1454  0.000000
229  136.155081  174.674076    9           25        60          False  1455  0.000000
230  117.067518  178.007811    8           25        61          False  1493  0.000000
231  125.823783  179.068340    9           22        60          False  1495  0.000000
232  126.279772  175.896227    6           34        61          False  1495  0.000000
233  133.495856  178.228774    9           26        61          False  1496  0.000000
234  148.245605  175.966656  350           88        61          False  1499  0.000000
235   96.878498  180.002588  421          136        61          False  1531  0.000000
236  102.944257  184.997104  361          149        60          False  1532  0.000000
237  124.194624  181.343823  403          123        61          False  1536  0.000000
238  128.394761  182.749495  251           85        60          False  1537  0.000000
239  128.907726  182.622794    9           26        61          False  1537  0.000000
240  131.238016  182.151480    6           36        61          False  1538  0.000000
241  127.956794  187.856749  390          131        61          False  1579  0.000000
 DAY: 58 
              x           y   kg  set_up_time  last_day  yet_postponed  cell     index
0    113.047924  157.882515  379          142        61          False  1324  0.204660
1    138.722312  186.114379  213          178        58          False  1581  0.198901
2    119.619552  176.519322  331          152        60          False  1493  0.184447
3    128.301323  130.741659    7           28        60          False  1117  0.179988
4    101.927295  153.131775  269          167        59          False  1280  0.179788
5    109.337055  127.348151  378           82        61          False  1071  0.173209
6    141.344962  160.638279  346           77        60          False  1372  0.158541
7    115.305866  115.717780  313          163        60          False   989  0.155517
8    122.739385  119.565265  492          161        60          False   990  0.153624
9    117.686610  133.085442  240          141        60          False  1115  0.145986
10   106.536344  161.410747  312          133        60          False  1365  0.145334
11   115.452210  149.006000  324          156        61          False  1241  0.145317
12   130.254023  125.104732  358          106        60          False  1076  0.139579
13   115.305864  128.308493  428          126        61          False  1073  0.138306
14    97.108829  184.177909  322          137        59          False  1531  0.137105
15   114.441606  145.993613  383          141        60          False  1240  0.134545
16   152.636319  134.660658    5           17        60          False  1122  0.131739
17   105.401816  161.170103  491          122        61          False  1365  0.128670
18   132.408422  126.772569  257           89        61          False  1076  0.125812
19   128.250818  131.942020    8           31        61          False  1117  0.124677
20   148.561949  196.076342    8           20        60          False  1667  0.124499
21   114.987281  146.227749  374          162        59          False  1240  0.121631
22   127.795792  132.894188    5           33        61          False  1117  0.120699
23   121.502940  138.891227  353          131        61          False  1158  0.105679
24   116.901457  129.791209  478          171        61          False  1073  0.104427
25   165.242680   99.338664  262          109        60          False   831  0.071765
26   144.256809  137.948428  229          116        60          False  1162  0.069073
27   105.364400  150.255513  343          150        61          False  1281  0.053182
28   127.956794  187.856749  390          131        61          False  1579  0.026825
29   202.151907  168.261624  278          163        61          False  1426  0.012595
30   105.618009  164.750178  377          155        60          False  1365 -0.003222
31   147.790945  142.314192  261          155        61          False  1205 -0.043221
32   174.673894  114.085618  460           85        60          False   958 -0.052388
33    96.878498  180.002588  421          136        61          False  1531 -0.078257
34   102.944257  184.997104  361          149        60          False  1532 -0.097173
35   136.539139  131.550798  225          173        61          False  1119 -0.143752
36   142.957410  129.353853  284          176        60          False  1078 -0.240218
37    99.477512  187.190025  284          171        59          False  1573 -0.240782
38   170.981775  111.415202  233          167        59          False   958 -0.241660
39   148.245605  175.966656  350           88        61          False  1499 -0.251449
40   164.834646  174.714167  327          165        59          False  1460 -0.308447
41   141.660759  163.840381  448          133        60          False  1372 -0.335786
42   140.821351  164.830636  478          164        60          False  1372 -0.609431
43   132.360564    7.344835    8           34        62          False    68  0.000000
44   122.249665   57.520731  413           82        62          False   486  0.000000
45   116.804410   88.873867  387          148        61          False   737  0.000000
46   152.597257  110.681606    5           19        62          False   954  0.000000
47   168.848103  112.247533  323          126        61          False   957  0.000000
48   124.708958  119.025468  430           68        61          False   990  0.000000
49   122.866162  119.690866  405          109        61          False   990  0.000000
50   102.109691  121.055957    7           34        62          False  1028  0.000000
51   116.368083  124.504767    9           29        62          False  1031  0.000000
52   141.811325  122.997664  419          119        61          False  1036  0.000000
53   176.235404  120.319479    6           23        62          False  1043  0.000000
54   107.279955  125.698489  299          176        62          False  1071  0.000000
55   107.891342  126.980506  355          151        62          False  1071  0.000000
56   135.681938  127.708253    6           21        62          False  1077  0.000000
57   160.800593  126.658682    7           38        61          False  1082  0.000000
58   100.818498  134.580399    7           34        61          False  1112  0.000000
59   102.254202  131.578798    6           27        62          False  1112  0.000000
60   102.742626  131.117789  251           62        62          False  1112  0.000000
61   101.377763  130.768083    9           24        62          False  1112  0.000000
62   106.743957  132.583650    7           36        61          False  1113  0.000000
63   108.325708  133.893179  319          112        61          False  1113  0.000000
64   123.090114  132.929478    7           20        62          False  1116  0.000000
65   120.231772  130.125108    5           20        62          False  1116  0.000000
66   127.035460  133.124734  435           80        62          False  1117  0.000000
67   137.443557  134.789228    5           17        62          False  1119  0.000000
68   144.250400  134.208541    7           33        62          False  1120  0.000000
69   145.691787  134.873979  263          175        62          False  1121  0.000000
70   105.253753  138.469455  282          128        62          False  1155  0.000000
71   112.873194  138.184972    8           31        62          False  1156  0.000000
72   121.900248  138.178484  236           98        61          False  1158  0.000000
73   122.163440  139.540875  390          137        61          False  1158  0.000000
74   123.428727  137.074451    5           39        61          False  1158  0.000000
75   130.030591  137.948946  217          132        61          False  1160  0.000000
76   137.036113  139.722588  304           86        62          False  1161  0.000000
77   139.371644  139.192604  261          168        62          False  1161  0.000000
78   120.889746  142.818618    7           38        61          False  1200  0.000000
79   127.172649  140.149274  245          165        62          False  1201  0.000000
80   131.184495  141.760962  376           63        62          False  1202  0.000000
81   131.828207  141.792031    7           43        61          False  1202  0.000000
82   137.589140  142.789496    5           28        61          False  1203  0.000000
83   109.021809  145.534704    5           44        61          False  1239  0.000000
84   112.645589  145.536700  325           88        61          False  1240  0.000000
85   122.580520  146.302165  213           68        62          False  1242  0.000000
86   120.078762  149.222705  292          120        62          False  1242  0.000000
87   127.817491  147.681150    9           42        61          False  1243  0.000000
